member_path,bytes,sha256,scope
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/reports/tables/CINT-02_legacy_source_adapter_registry_20260718.csv,2093,702abc17234ad8053939d300f4ce86ce2c1671e81c92917707889bdbdc72b232,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/reports/tables/IMSTL-006-20260728-002_selected_slice_gate_detail.csv,28964,a5f1c37d33f919f87e127c728af27633bfb66b32f7b391c03201de5ea64624b8,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/reports/tables/IMSTL-008-20260728-002_f1_run139_scalar_result.csv,1424,f68120b9b82d7ebd4e6630b00babe5eca2d76d0202e877d3478641f6a5368287,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/reports/tables/IMSTL-008-20260728-002_family_nonregression.csv,313,7578429efab488af311a6ade0398c6655a587c5c836fcd02efa105b7a01c2bc8,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/reports/tables/IMSTL-008-20260728-002_independent_scalar_replay.csv,885,a4b45cb5f87fe2bffdbef31c2b4baefccb1bf93f3c3225be5b4d0f7c9bf0a4ba,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/reports/tables/IMSTL-008-20260728-002_selected_mask_replay.csv,14920,5f085e530c4e7a0a4775cb65444ed9397704c292f1f62ba7283be89c38a234eb,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/reports/tables/PRM101_unified_redundancy_block_registry.csv,26505,bdfafa024db4d43f321ac8945107ef059036489657978f3d65bcb5cbd4ba812c,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/reports/tables/PRM101_unified_redundancy_edge_registry.csv,3881,a2c6b4a5e1a2ad1c8687e1b64d17274687b8a1be8f4e49dede1dc1291a27fb8e,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/reports/tables/PRM101_xreg_v0_3_candidate_bank.csv,67647,a1662a1737dcd8c0ff1e34c0eb00e4b9c69fc179e4b33f35ac4c7ffba1e3b823,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/reports/tables/PRM101_xreg_v0_3_values_long.csv,612036,104e4599c17421381227f93e2d98051b26c27bbb031c1bc7500666267ff6183d,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/reports/tables/PRM101_xreg_v0_3_values_wide.csv,101683,d3e1cc828da2f6ea5d6d0baf5276dbbe70a2f6ca560ffde0498766e3d23d3040,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/reports/tables/PRM149_unified_redundancy_block_registry.csv,60132,4163eea33d34544818453a3c3273a24c29e9fa2a87c47f89b2a187e039bc40e7,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/reports/tables/PRM149_unified_redundancy_edge_registry.csv,33012,a985d28389f9684a86278f16b3cab87afa1b58bace8e8ffb75c202f4f9c93141,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/reports/tables/PRM149_xreg_v2_7_candidate_bank.csv,370476,9924597615a999e6fa87f1dce29116dcf7a6a7a87e89a5486944c1d65e121d4e,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/reports/tables/PRM149_xreg_v2_7_values_long.csv,3838893,c215229dca48e512c58fb93c84063cdcbff412b638437de555d55332126ec3aa,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/reports/tables/R09-20260715_final_canonical_geometry_registry.csv,53072,49eb903a5eb63a6f017aaf2cf8af891d77d227de375d890a9b4ba889562a3314,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/I008_F1/IMSTL-008-20260728-002/DECISION_PACKET.json,1511,5f350556a139df444f9d9687e3b51226fc16cbf6f673a6311ff9e6412cb17efa,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/I008_F1/IMSTL-008-20260728-002/IMSTL_008_F1_FULL_P1000_Z801_NONREGRESSION_REPORT_20260728.md,3936,9961f24f929ee4cde6ef6a720bb5584e649f1f8bff11147948d239b93ab6882e,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/I008_F1/IMSTL-008-20260728-002/INDEPENDENT_QA.json,774,37379f5f6e4d1e9ee664dc382ff8bec16005926fd513662a3d89caf7050709ba,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/I008_F1/IMSTL-008-20260728-002/MERGE_PACKET.md,1509,321a9ae3569a0b18a776e9144b7708b16aa062d3e1183a495ea4faa137704c79,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/I008_F1/IMSTL-008-20260728-002/PRODUCER_SUMMARY.json,1062,99ae51a22318be04b1ead013bb5f88f5b089f3709b8101a7a9a2ccfccfbdf762,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/I008_F1/IMSTL-008-20260728-002/PROTECTED_ASSET_POST_AUDIT.csv,4954,774ce40ed890bd4b1086eae23ded8775223e559fe62a0830b38f602e0875cfc5,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/I008_F1/IMSTL-008-20260728-002/PROTECTED_ASSET_PRE_AUDIT.csv,7956,75d7760ca10e88b29cc1e2f08bd6dbb1ff99760bab0be8bddb9e1bc500212dcf,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/IMSTL-006_SMALL_GENERALIZATION/IMSTL-006-20260728-002/DECISION_PACKET.json,1637,a3bfb2f6cab1916ccee8432614c5fbea66d14877e9b59a4e0875dee997f2a8c1,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/IMSTL-006_SMALL_GENERALIZATION/IMSTL-006-20260728-002/IMSTL_006_SMALL_GENERALIZATION_REPORT_20260728.md,4966,fbeaa4e61d4b1d01fa18656a770986bca74399b27924023d4e4b489df45f3a0d,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/IMSTL-006_SMALL_GENERALIZATION/IMSTL-006-20260728-002/INDEPENDENT_QA.json,882,f10b4f2415427eb44b0f2e4cde8997a71f7e0f383a4034546d0bd45c5d2b40b6,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/IMSTL-006_SMALL_GENERALIZATION/IMSTL-006-20260728-002/PRODUCER_QA.json,1786,b7aee5615dd6c9ade2708b5be7d9478207617257b8ac6f7d65434f5f0943adff,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/IMSTL-006_SMALL_GENERALIZATION/IMSTL-006-20260728-002/SELECTED_GATE_PACKET.json,3376,b65fcc21f51ff34afc40e953355c6c719551de1af3afcf1c07c73cb768d9bfba,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/IMSTL-007_F1_RESOLUTION_PIXEL_PHASE/IMSTL-007-20260728-001/DECISION_PACKET.json,2165,4ee49b8675157e32ffa49551de8e1eeea272649ee2786f7e2a9c7d34c412f926,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/IMSTL-007_F1_RESOLUTION_PIXEL_PHASE/IMSTL-007-20260728-001/figures/F1_z0000_resolution_phase_grid.png,54864,28731fc418cc082799c6f115878818acdcba8b26b4fc5005bff1c20c801ed19b,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/IMSTL-007_F1_RESOLUTION_PIXEL_PHASE/IMSTL-007-20260728-001/figures/F1_z0001_resolution_phase_grid.png,105934,9fbd38ba3cd7899b72ba392af477b13ff0076eddd9e1c60934c31355951faaba,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/IMSTL-007_F1_RESOLUTION_PIXEL_PHASE/IMSTL-007-20260728-001/figures/F1_z0100_resolution_phase_grid.png,717383,990ebc6b072c9d531db19366d4cab2a1fd4ed8a746929abadb1342d3fc9bc0ca,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/IMSTL-007_F1_RESOLUTION_PIXEL_PHASE/IMSTL-007-20260728-001/figures/F1_z0200_resolution_phase_grid.png,551092,148c5d7f4a9ca9c89a01c8960e68642baaebef2df6adb5e0187b870e7ad65f57,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/IMSTL-007_F1_RESOLUTION_PIXEL_PHASE/IMSTL-007-20260728-001/figures/F1_z0400_resolution_phase_grid.png,588887,b525786ec509fc856cf0abd50803e331ec7771ded34ebdf43b205fe05bb2273c,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/IMSTL-007_F1_RESOLUTION_PIXEL_PHASE/IMSTL-007-20260728-001/figures/F1_z0600_resolution_phase_grid.png,548313,0e22e76d022943caa57bc345ccfd613c39a1cc801d3cf1c3c9f8da6b63eac49d,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/IMSTL-007_F1_RESOLUTION_PIXEL_PHASE/IMSTL-007-20260728-001/figures/F1_z0700_resolution_phase_grid.png,719802,4c2499549e316329ca6dc351e4e2ff0ea9f3ce952c3c70691b6c7e332098f7f9,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/IMSTL-007_F1_RESOLUTION_PIXEL_PHASE/IMSTL-007-20260728-001/figures/F1_z0799_resolution_phase_grid.png,103677,ae5e080de642ce0808143c5d00a6438bd44d37cf167e23b5e9e49c44e2b94b78,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/IMSTL-007_F1_RESOLUTION_PIXEL_PHASE/IMSTL-007-20260728-001/figures/F1_z0800_resolution_phase_grid.png,54864,28731fc418cc082799c6f115878818acdcba8b26b4fc5005bff1c20c801ed19b,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/IMSTL-007_F1_RESOLUTION_PIXEL_PHASE/IMSTL-007-20260728-001/PRODUCER_QA.json,250,28ccf1cb84e926f29937ad345617c8448203d8f2f7f82c02a5eceebd811d60a6,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/IMSTL-007_F1_RESOLUTION_PIXEL_PHASE/IMSTL-007-20260728-001/QUARANTINE.json,203,81052b4d43572022053b3365d05c79c3de8fa7fe43a79aa693fb7d3cc813ca5c,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/POSTRUN-GATE-001/POSTRUN-GATE-001-20260801-001/C1_INDEPENDENT_QA_RESULT.json,1161,88efe036266847bfb29a74f967318ec8634a1ce07b0ebf9bb9ed1cfcd57d2c96,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/POSTRUN-GATE-001/POSTRUN-GATE-001-20260801-001/CLAIM_AND_STATUS_LEDGER.csv,3057,8dd47988b02151b309196973c3e4d5f8dd26d93924971a9b84d8ffd322f483b8,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/POSTRUN-GATE-001/POSTRUN-GATE-001-20260801-001/MERGE_PACKET.md,2071,5f1df313ccebd29c9216f8fd00d630fe8418cb6ce760ee3a01774c1658288cf5,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/POSTRUN-GATE-001/POSTRUN-GATE-001-20260801-001/NEXT_GATE_RECOMMENDATION.md,1894,cdd19795cf4b7c3993190c1df76ff065e23fef16470364d5044a234ebad3923e,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/POSTRUN-GATE-001/POSTRUN-GATE-001-20260801-001/REPORT.md,4145,8628e65c8d688bc52ac8f7fabc7396e756c5a5d4dbb1f38ae4982aa2f71af334,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/POSTRUN-GATE-001/POSTRUN-GATE-001-20260801-001/TRAIN_REPLAY_LIFECYCLE_AWARE_QA_V2.json,2250,407e82ba6bc8bd7b8eaa29c904128ee02cf5172ff07744ec008623db3a7d8d5e,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/POSTRUN-GATE-001/POSTRUN-GATE-001-20260801-001/TRAIN_REPLAY_QA_FAILURE_DISPOSITION.csv,3752,f4fa888da3f5c75959adbd302cee110f5d990102999eb34d33e528d642fbc79d,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-001/ROUTE-VALID-001-20260729-001/C1_ZMID_P1000_IMPORTED_STL_ROUTE_C.png,30360,f89163d94651f0a56e03b87e70ba0699024bd06b82f0529449966ecd06a6b83e,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-001/ROUTE-VALID-001-20260729-001/INDEPENDENT_QA.json,1210,ee41193c5bae1852c15b00e41fd2aa2d1b8b66f7f03630522f09733464f730d6,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-001/ROUTE-VALID-001-20260729-001/REPORT.md,6325,40ad924c54137cc87a1e1e9bb71784e2536768553f63ff9385a15a874d0f5f9b,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-001/ROUTE-VALID-001-20260729-001/ROUTE_VALID_001_C1_PACKET.json,8740,4c43384d679b286759c09f9f2248de9c633513c9ce90a8246086105418900d19,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/B1_ZMID_P1000_ROUTE_A.png,8815,badf0de50ee994eafc95e870700bf90cb799b675c61b6cd8ab45099c19571bf4,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/B1_ZMID_P1000_ROUTE_B.png,8815,badf0de50ee994eafc95e870700bf90cb799b675c61b6cd8ab45099c19571bf4,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/B1_ZMID_P1000_ROUTE_C.png,8815,badf0de50ee994eafc95e870700bf90cb799b675c61b6cd8ab45099c19571bf4,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/B1_ZMID_P500_ROUTE_A.png,3730,22893041b9168a9d8de35ecafd1788f698c18ae138e2d849c8ac5900ac67953d,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/B1_ZMID_P500_ROUTE_B.png,3730,22893041b9168a9d8de35ecafd1788f698c18ae138e2d849c8ac5900ac67953d,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/B1_ZMID_P500_ROUTE_C.png,3730,22893041b9168a9d8de35ecafd1788f698c18ae138e2d849c8ac5900ac67953d,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/INDEPENDENT_QA.json,1137,698ab6c2d874d20cd8b90f95fff756e4c0c7da464d4d6077ae6495659ea8faab,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/L7_ZMID_P1000_ROUTE_A.png,15685,2a0fb39b00809989d99e1d6f9205642fc71f7f1a7b9344d04798575495dff49e,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/L7_ZMID_P1000_ROUTE_B.png,15685,2a0fb39b00809989d99e1d6f9205642fc71f7f1a7b9344d04798575495dff49e,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/L7_ZMID_P1000_ROUTE_C.png,15685,2a0fb39b00809989d99e1d6f9205642fc71f7f1a7b9344d04798575495dff49e,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/L7_ZMID_P500_ROUTE_A.png,6520,5e49dd9da33933860f140ca20c6d16ef1c3afd458a55f4cd1c6aba80fff812ed,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/L7_ZMID_P500_ROUTE_B.png,6520,5e49dd9da33933860f140ca20c6d16ef1c3afd458a55f4cd1c6aba80fff812ed,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/L7_ZMID_P500_ROUTE_C.png,6520,5e49dd9da33933860f140ca20c6d16ef1c3afd458a55f4cd1c6aba80fff812ed,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/MERGE_PACKET.md,2332,afd14316e03aa053eb09047877dbe080836b48b849a8e16038aff031b1bcd835,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/REPORT.md,4954,deb9ace078dd537ee8201d190404f8a464e5e3f997a3c3a4997e36b5e85b9448,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/ROUTE_VALID_002_PACKET.json,8784,9028ce5865269e0dcee68b7326207ff918d60c0fb885be6ca2546dd3a854f754,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-003/ROUTE-VALID-003-20260729-001/COMMON_RASTER_CONTRACT.json,2695,c491a58d43cb1028885a0035e75711878ce00b83432f18cfb9ba04f13dda5656,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-003/ROUTE-VALID-003-20260729-002/COMMON_RASTER_CONTRACT.json,2695,2c37ef8819d06b521283f16bbf32f26711657a7720c514e6e629777ca8a84cca,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-003/ROUTE-VALID-003-20260729-002/figures/AB_worst_01_z0400_P750_P50X.png,38078,e9505b364d4e14e00f358ab478d03081c3ad6702576796a05c53d56b7668487a,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-003/ROUTE-VALID-003-20260729-002/figures/AB_worst_02_z0400_P750_P00.png,37936,01b4ece49f5a21388885df2c8a557450a0da0acdf4bffd834a97ca7a05843f6a,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-003/ROUTE-VALID-003-20260729-002/figures/AB_worst_03_z0400_P1000_P00.png,37967,daf531aef073b41b7e876a6d01a259b49b3349cea10bd6996643682b39fed74b,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-003/ROUTE-VALID-003-20260729-002/figures/AB_worst_04_z0400_P1000_P50X.png,38071,9885ae44dc4c32230106de263dd4ef26d82c17b698163c10604d85fb61028458,ordinary_member; manifest files excluded to avoid circularity
URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-003/ROUTE-VALID-003-20260729-002/figures/AB_worst_05_z0400_P1500_P00.png,37781,a99e8e84176b2cad8c1a5be654a4eaaab5af829b8dd735b8c6cc3f1e597bf120,ordinary_member; manifest files excluded to avoid circularity
