pipeline_id,file_name,relative_path,sha256,bytes,status,runnable_now,description,algorithm_role,execution_class
SLICE004_AND_XREG,PRM099_third_wave_full58_runner.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM099_third_wave_full58_runner.py,6f17380625f4b202214753ffdfca4d6147751f8bdb105c556e67790ee8b058f5,11516,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 실행/후보 생성,may_be_heavy_new_run_id_required
SLICE004_AND_XREG,PRM100_execute_serial_cells.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM100_execute_serial_cells.py,7105b8966e8a71c2d7cc6045c4e522d7233c975502db98134450240f5091c524,3668,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM100_finalize_manifest.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM100_finalize_manifest.py,312f063d6a89c6613edc269ea4200d74769a3fb437a9c68d7265bb061f2f7178,1898,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,결과·manifest 봉인/동기화,supporting_tool
SLICE004_AND_XREG,PRM100_independent_xonly_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM100_independent_xonly_QA.py,7d6bb8cc8c4883933763e4392f146ecc8da1ab2ed951da57d50abb724fbd37a9,8301,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM100_postmerge_sync_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM100_postmerge_sync_QA.py,40bd6c545864f0fd81a11478ec4838690945910b60ed993c12ba8c743f06532c,7763,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,결과·manifest 봉인/동기화,supporting_tool
SLICE004_AND_XREG,PRM100_render_xonly_review.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM100_render_xonly_review.py,ffc7013ac672d97b57901a9a54d2619336c1ed749a466d1f60c1177d0fd90dc0,1810,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,감사·진단·비교,inspect_before_run
SLICE004_AND_XREG,PRM100_xonly_technical_review.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM100_xonly_technical_review.py,8f5d333dab32e417e31db85dd7d78c48ec727c136543f972a146482d48d221dc,10372,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,감사·진단·비교,inspect_before_run
SLICE004_AND_XREG,PRM101_consolidate_xreg_v0_3.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM101_consolidate_xreg_v0_3.py,27f2c28f2c8da0aff3176622a8da1ace2fd939e926e35275af1e403486320af6,12569,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM101_finalize_manifest.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM101_finalize_manifest.py,817842f41ac36926b2a1d2baf8fa8b7a49527750ee1af267647a6757177d92c6,1453,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,결과·manifest 봉인/동기화,supporting_tool
SLICE004_AND_XREG,PRM101_independent_consolidation_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM101_independent_consolidation_QA.py,d13a544f5a7fd535a9ad068cc6b4e8c7d42581ec99bdc0dc24db6700ee013e16,5918,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM101_postmerge_sync_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM101_postmerge_sync_QA.py,fbc2da2b05a15c7a4855435711e23f5ed8e40ac0b38e93d4f0e0aba7de5a72ec,3153,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,결과·manifest 봉인/동기화,supporting_tool
SLICE004_AND_XREG,PRM102_bc_raw_table_batch.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM102_bc_raw_table_batch.py,fda76b59645f33de6c74c7f283fb0bec6565a26bf0b86a72699bb995d68a2241,9485,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM102_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM102_independent_QA.py,8aac5393534f82299d7482edc2409eb5c3bd6877e724107e5b7fc66457f795f8,3611,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM102_postmerge_sync_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM102_postmerge_sync_QA.py,edb01ed8bcf05aef903f8072d8345b212ead972ddb7bf9b8f66b0e2d9436079f,2221,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,결과·manifest 봉인/동기화,supporting_tool
SLICE004_AND_XREG,PRM103_consolidate_bc_cohort_xreg_v0_4.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM103_consolidate_bc_cohort_xreg_v0_4.py,b51dd83a886c27e9e7dbee92fbd6b2c5a9f6c6cf6a390451e1b80f4b69006079,7568,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM103_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM103_independent_QA.py,31f4b37f097824d6d297b40227d3a54f6db9b199f49d9a83da3d64435623242e,3999,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM104_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM104_independent_QA.py,a7a558406ac008f78cf539a3ba38ef63b572fa42fb885dd325c5c7dca50cb875,5161,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM104_overlay_phase_profile_batch.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM104_overlay_phase_profile_batch.py,9642c8329eb0b81a4805c34d26186f4443b3ff7b0873740376cc69d67f391c37,13474,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM105_consolidate_overlay_phase_xreg_v0_5.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM105_consolidate_overlay_phase_xreg_v0_5.py,bb0908fc9e403c3e8d6e6f24c0e8a6d415ec63e4b14e325bc447f4a4ee25b0ed,15081,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM105_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM105_independent_QA.py,9a69c4b1d991f3da93a242900050236b3d5fb61d8b6dc250cd302d4265bcfb9e,6385,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM106_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM106_independent_QA.py,e868938e04c97e73f317e9aada3761c5977d48e15cb63ac308ce6e46fa09d73c,5381,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM106_profile_dynamics_batch.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM106_profile_dynamics_batch.py,c23b9fbb1ccd1b087bce41be45dccb6958081ea1d9de56619b2cc60e05449cc5,15334,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM107_consolidate_profile_dynamics_xreg_v0_6.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM107_consolidate_profile_dynamics_xreg_v0_6.py,c6fd04540fc01a561a0a8e937b2ffb4bb0f46c60d0dca42f8184ca65f4d69b33,13793,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM107_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM107_independent_QA.py,d2a39807135f565f47cd9f1b04e7afde17a2860e5722e1148def64f79743fe26,5942,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM108_axial_distribution_symmetry_batch.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM108_axial_distribution_symmetry_batch.py,d0d59435d9ea02fa814c16cd3258a212b7286f5085dc8e326023f430faf99324,14545,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM108_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM108_independent_QA.py,329a0a3607ec0861db240ba330fde6fec06745e66ddfe4f3329d6796cf825445,5455,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM109_consolidate_axial_symmetry_xreg_v0_7.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM109_consolidate_axial_symmetry_xreg_v0_7.py,e1a0cd212c8d7d43b821d06653658f7f14463998b0a156c57b06ef4166a48112,14170,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM109_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM109_independent_QA.py,2da968eab910e78dfd90e160aae0a570141843cc3ac323e7271d15c5bdf38b89,6924,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM110_axial_shape_entropy_batch.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM110_axial_shape_entropy_batch.py,077d32a1b991c1704370ffe4ea8077ab975afde7be900383368c0c54f6e86b08,17712,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM110_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM110_independent_QA.py,a4b6cce893550f03a08138760a98322363866ade20fd164427cd779a08d23cc3,6729,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM111_consolidate_axial_shape_entropy_xreg_v0_8.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM111_consolidate_axial_shape_entropy_xreg_v0_8.py,a434b9a326f5c21d408d94e82f7a403c71059885434bb9a60e9c93a527e2c5ed,13836,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM111_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM111_independent_QA.py,b66649ebc292d47ab6e44dd6b8633d5a1eb1674d1cf7f5ff23e692cc3e49360f,6421,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM112_axial_weighted_quantile_location_batch.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM112_axial_weighted_quantile_location_batch.py,cc5b7391f2881bf522d5b3852680cb64d22c071f4a7315217b7971727782f954,11152,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM112_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM112_independent_QA.py,e31222eb2c396aae79df191a756e511f1e0b84a92db4da556ec0493ed9f29ee8,5603,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM113_consolidate_weighted_quantile_location_xreg_v0_9.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM113_consolidate_weighted_quantile_location_xreg_v0_9.py,9de9e1466ec9df6100538abdd2bb8ea54cb55353366eb4d4d9dc181974cee9fe,10276,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM113_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM113_independent_QA.py,46d61acb173d70529fd339e1c5682673db36092537256210df13cb7cf8959458,6001,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM114_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM114_independent_QA.py,c5c965dbca70a332b85e8ecb9b84eed5a70fdc92801de7e5e8af4b99fdbe2418,4103,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM114_overlay_component_inequality_concentration_batch.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM114_overlay_component_inequality_concentration_batch.py,13d99845594519a50309eee068d164d97e0f583ce86baed04b38bb3b074f1d11,9540,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM115_consolidate_component_inequality_xreg_v1_0.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM115_consolidate_component_inequality_xreg_v1_0.py,3c5f2df04223f778dc7f9bbc1d893c3284dbb298af49f93555e4d6b966567bcd,7025,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM115_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM115_independent_QA.py,97039249711d5eebedfcf052e147afe31c59fd6a060d3764c6d5043026aef842,4530,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM116_component_filter_sensitivity_batch.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM116_component_filter_sensitivity_batch.py,6c329d0e88581589a143cad58f2e19342bf2acd96e2c3a31a0a5578b2a27f011,8904,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM116_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM116_independent_QA.py,e870c02664e5e1ec6e1efdac3b2a85889392776daf36a75cfe39fbf40f82f32b,3922,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM117_consolidate_component_filter_sensitivity_xreg_v1_1.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM117_consolidate_component_filter_sensitivity_xreg_v1_1.py,af72625cb700f1f06feb8b461c9e2ce3fff97d3e73ac79b1dba2c2bf3fb13b67,9135,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM117_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM117_independent_QA.py,9db3bda169ea8ddc7be8141a7b3d05112599c9eb99bc9eefdef79b2a235ab4fa,5095,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM118_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM118_independent_QA.py,2d64412766aa0947d56f12117b396ea98b960779258f063a3dc6abee2aaca0b8,5500,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM118_slice_component_filter_sensitivity_batch.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM118_slice_component_filter_sensitivity_batch.py,14d6ea34e25823e8c56aca283bf8116427a2ea60a30891902a37afd9bb348ea9,6682,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM119_consolidate_slice_component_filter_sensitivity_xreg_v1_2.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM119_consolidate_slice_component_filter_sensitivity_xreg_v1_2.py,41048dc381753c0c125e15c0abc94bf3d30a144b134d303681ba3c8ffedb6982,13843,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM119_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM119_independent_QA.py,ec96de6c4f6ebed02bed03c0609f8b8f481f3d0300e926ac7276a05abe81fd74,6617,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM120_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM120_independent_QA.py,160e1cea55d05a734b46d3e4a20e9f6c13869adce8e0d79e25860c97579fc5fa,5534,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM120_overlay_pair_component_composition_batch.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM120_overlay_pair_component_composition_batch.py,65b7fef6edb3383c151a399020ce9eb2c90eda6905f201f45619d335023242ff,13304,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM121_consolidate_overlay_pair_component_composition_xreg_v1_3.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM121_consolidate_overlay_pair_component_composition_xreg_v1_3.py,a2b0adc9dc8b3f02122ce7c92719d811caf3d62cddb4f09b5bb49a0004e0c260,13128,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM121_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM121_independent_QA.py,cd83d7f5f9419596bfdfd46f7bce9d51a589b2b2671eb073c1f31b32fc03f45c,6266,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM122_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM122_independent_QA.py,d0e5a5062bfffceba7d5c7dd36e717f90bfd19c2b27c6c298ebd2e37cc94a538,3794,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM122_profile_jump_and_turn_batch.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM122_profile_jump_and_turn_batch.py,0498e6e2ceeca261fa8842fe58dc7f10ce17d518ec5117395e6641f3f317efe8,7924,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM123_consolidate_profile_jump_turn_xreg_v1_4.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM123_consolidate_profile_jump_turn_xreg_v1_4.py,ee4339e3572f4bb414c0c7fd26d78d17a0af3f6acf182dce3ded987a02da62ce,5211,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
