source_asset_alias,source_asset_sha256,model_id,raw_sample_id,family_id,replicate_id,direction,test_domain,test_condition_id,raw_or_processed,target_id,target_name_raw,target_value,target_unit,processing_formula,exclusion_flag,exclusion_reason,source_sheet_or_table,notes
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI024,CP_Lattice_24.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-EAS,EAS,0.56971047315657,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row25,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI024,CP_Lattice_24.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-DENSIF-STRENGTH,Densif. strength,3.620513699940642,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row25,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI024,CP_Lattice_24.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-DENSIFI-STRAIN,Densifi. strain,0.5857633569127,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row25,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI024,CP_Lattice_24.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-EAE,EAE,32.33458122912138,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row25,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI024,CP_Lattice_24.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-SE,SE,0.3324568133738914,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row25,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI024,CP_Lattice_24.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-TOTAL-ENERGY,Total energy,2.288226059123139,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row25,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI024,CP_Lattice_24.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-SEA,SEA,5.436530051273216,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row25,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI024,CP_Lattice_24.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,4.016471816719227,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row25,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI024,CP_Lattice_24.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-POST-UCS-PEAK,"UCS 이후의 피크값(UCS 제외), 파단일 경우 APS 값으로 설정",,unresolved,source_summary_value,true,source_missing_or_non_numeric,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row25,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI025,CP_Lattice_25.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-MODULUS,Modulus,101.17,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row26,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI025,CP_Lattice_25.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-COMP-STRENGTH,Com. Strength,8.701295903783048,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row26,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI025,CP_Lattice_25.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-COMP-STRAIN,Com. strain,0.7255688389872598,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row26,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI025,CP_Lattice_25.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-APS,APS,3.170423153327967,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row26,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI025,CP_Lattice_25.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-AS,AS,3.090369690914587,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row26,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI025,CP_Lattice_25.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-YIELD-STRENGTH,Yield strength,3.932614162919741,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row26,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI025,CP_Lattice_25.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-YIELD-STRAIN,Yield strain,0.04084891853648087,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row26,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI025,CP_Lattice_25.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-LCC,LCC,0.1998474357671576,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row26,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI025,CP_Lattice_25.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-EAS,EAS,0.551908501018027,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row26,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI025,CP_Lattice_25.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-DENSIF-STRENGTH,Densif. strength,3.602315860522282,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row26,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI025,CP_Lattice_25.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-DENSIFI-STRAIN,Densifi. strain,0.5662052327559041,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row26,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI025,CP_Lattice_25.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-EAE,EAE,35.51620040379263,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row26,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI025,CP_Lattice_25.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-SE,SE,0.3643621810343868,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row26,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI025,CP_Lattice_25.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-TOTAL-ENERGY,Total energy,1.749783490146085,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row26,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI025,CP_Lattice_25.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-SEA,SEA,4.468221547812765,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row26,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI025,CP_Lattice_25.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,3.170423153327967,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row26,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI025,CP_Lattice_25.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-POST-UCS-PEAK,"UCS 이후의 피크값(UCS 제외), 파단일 경우 APS 값으로 설정",,unresolved,source_summary_value,true,source_missing_or_non_numeric,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row26,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI026,CP_Lattice_26.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-MODULUS,Modulus,78.886,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row27,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI026,CP_Lattice_26.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-COMP-STRENGTH,Com. Strength,9.84463357428303,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row27,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI026,CP_Lattice_26.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-COMP-STRAIN,Com. strain,0.7571362719347267,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row27,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI026,CP_Lattice_26.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-APS,APS,3.717729622321034,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row27,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI026,CP_Lattice_26.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-AS,AS,3.600625333359031,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row27,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI026,CP_Lattice_26.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-YIELD-STRENGTH,Yield strength,4.65059653986831,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row27,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI026,CP_Lattice_26.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-YIELD-STRAIN,Yield strain,0.06091987631574227,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row27,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI026,CP_Lattice_26.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-LCC,LCC,0.2176055877373758,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row27,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI026,CP_Lattice_26.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-EAS,EAS,0.6653026044871327,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row27,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI026,CP_Lattice_26.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-DENSIF-STRENGTH,Densif. strength,4.755104327281081,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row27,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI026,CP_Lattice_26.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-DENSIFI-STRAIN,Densifi. strain,0.6869404538132531,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row27,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI026,CP_Lattice_26.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-EAE,EAE,36.5744982399841,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row27,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI026,CP_Lattice_26.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-SE,SE,0.3776402234038244,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row27,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI026,CP_Lattice_26.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-TOTAL-ENERGY,Total energy,2.473415200509149,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row27,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI026,CP_Lattice_26.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-SEA,SEA,6.394987493062414,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row27,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI026,CP_Lattice_26.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,3.717729622321034,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row27,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI026,CP_Lattice_26.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-POST-UCS-PEAK,"UCS 이후의 피크값(UCS 제외), 파단일 경우 APS 값으로 설정",,unresolved,source_summary_value,true,source_missing_or_non_numeric,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row27,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI027,CP_Lattice_27.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-MODULUS,Modulus,74.822,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row28,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI027,CP_Lattice_27.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-COMP-STRENGTH,Com. Strength,8.823592507889336,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row28,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI027,CP_Lattice_27.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-COMP-STRAIN,Com. strain,0.727544188650307,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row28,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI027,CP_Lattice_27.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-APS,APS,3.122322586895954,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row28,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI027,CP_Lattice_27.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-AS,AS,3.036798244540812,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row28,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI027,CP_Lattice_27.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-YIELD-STRENGTH,Yield strength,4.286803075711187,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row28,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI027,CP_Lattice_27.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-YIELD-STRAIN,Yield strain,0.05923927390607431,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row28,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI027,CP_Lattice_27.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-LCC,LCC,0.1813170513182744,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row28,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI027,CP_Lattice_27.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-EAS,EAS,0.6051521089185085,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row28,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI027,CP_Lattice_27.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-DENSIF-STRENGTH,Densif. strength,3.684984069401842,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row28,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI027,CP_Lattice_27.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-DENSIFI-STRAIN,Densifi. strain,0.6221948071725404,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row28,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI027,CP_Lattice_27.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-EAE,EAE,34.4168006605649,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row28,
COMP-Y-AILATTICE-001-150,1A93F6067223AF6F30513E49FF4492D4ABBCCB44D74096196C5E72E39ABAF03D,AI027,CP_Lattice_27.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-SE,SE,0.3538606960945022,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(1-50)_summary (1).xlsx::Raw data!row28,
